sample,top_taxonomy_name,distance,pvalue,matching,full_taxonomy,taxonomic_species,taxonomic_genus,taxonomic_family,taxonomic_order,taxonomic_class,taxonomic_phylum,taxonomic_superkingdom,subspecies,serovar,plasmid,bioproject,biosample,taxid,assembly_accession,match_id
GCF_002278715.1_ASM227871v1_genomic,Brucella melitensis bv. 1 str. 16M,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. 16M,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA200008,SAMN02469571,224914,NZ_AHWC,./rcn/refseq-NZ-224914-PRJNA200008-SAMN02469571-NZ_AHWC-.-Brucella_melitensis_bv._1_str._16M.fna
GCF_002278715.1_ASM227871v1_genomic,Brucella melitensis 16M1W,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. 16M; Brucella melitensis 16M1W,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA200009,SAMN02469567,1143190,NZ_AHWD,./rcn/refseq-NZ-1143190-PRJNA200009-SAMN02469567-NZ_AHWD-.-Brucella_melitensis_16M1W.fna
GCF_003993995.1_ASM399399v1_genomic,Brucella melitensis M5-10,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; M5-10,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA199560,SAMN02469338,1210452,NZ_ALOR,./rcn/refseq-NZ-1210452-PRJNA199560-SAMN02469338-NZ_ALOR-.-Brucella_melitensis_M5_10.fna
GCF_003993995.1_ASM399399v1_genomic,Brucella melitensis bv. 1 str. 16M,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. 16M,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA200008,SAMN02469571,224914,NZ_AHWC,./rcn/refseq-NZ-224914-PRJNA200008-SAMN02469571-NZ_AHWC-.-Brucella_melitensis_bv._1_str._16M.fna
GCF_003993995.1_ASM399399v1_genomic,Brucella melitensis 02-5863-1,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 02-5863-1,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02334516,1341686,GCF_000480095.1,./rcn/refseq-NZ-1341686-PRJNA224116-SAMN02334516-GCF_000480095.1-.-Brucella_melitensis_02_5863_1.fna
GCF_003993995.1_ASM399399v1_genomic,Brucella melitensis ATCC 23457,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 2; Brucella melitensis ATCC 23457,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02604296,546272,GCF_000022625.1,./rcn/refseq-NC-546272-PRJNA224116-SAMN02604296-GCF_000022625.1-.-Brucella_melitensis_ATCC_23457.fna
GCF_003993995.1_ASM399399v1_genomic,Brucella melitensis 16M1W,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. 16M; Brucella melitensis 16M1W,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA200009,SAMN02469567,1143190,NZ_AHWD,./rcn/refseq-NZ-1143190-PRJNA200009-SAMN02469567-NZ_AHWD-.-Brucella_melitensis_16M1W.fna
GCF_000292045.1_ASM29204v1_genomic,Brucella melitensis S66,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; S66,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA200007,SAMN02469569,1148757,NZ_AHWB,./rcn/refseq-NZ-1148757-PRJNA200007-SAMN02469569-NZ_AHWB-.-Brucella_melitensis_S66.fna
GCF_000292045.1_ASM29204v1_genomic,Brucella suis 1330,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; suis; 1330,Brucella suis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02777545,204722,GCF_000742005.1,./rcn/refseq-NZ-204722-PRJNA224116-SAMN02777545-GCF_000742005.1-.-Brucella_suis_1330.fna
GCF_000292045.1_ASM29204v1_genomic,Brucella suis 92/29,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; suis; 92/29,Brucella suis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201836,SAMN00811233,1160233,NZ_AQNU,./rcn/refseq-NZ-1160233-PRJNA201836-SAMN00811233-NZ_AQNU-.-Brucella_suis_92_29.fna
GCF_000292045.1_ASM29204v1_genomic,Brucella suis 1330,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; suis; 1330,Brucella suis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02603682,204722,GCF_000007505.1,./rcn/refseq-NC-204722-PRJNA224116-SAMN02603682-GCF_000007505.1-.-Brucella_suis_1330.fna
GCF_000292045.1_ASM29204v1_genomic,Brucella suis,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; suis,Brucella suis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN03292446,29461,GCF_000875695.1,./rcn/refseq-NZ-29461-PRJNA224116-SAMN03292446-GCF_000875695.1-.-Brucella_suis.fna
GCF_000365745.1_Bruc_abor_F3_01-0300_V1_genomic,Brucella abortus 80/108,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 80/108,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201779,SAMN00811163,1160198,NZ_AQLP,./rcn/refseq-NZ-1160198-PRJNA201779-SAMN00811163-NZ_AQLP-.-Brucella_abortus_80_108.fna
GCF_000365745.1_Bruc_abor_F3_01-0300_V1_genomic,Brucella abortus F3/01-300,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; F3/01-300,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201795,SAMN01757984,1238668,NZ_AQMF,./rcn/refseq-NZ-1238668-PRJNA201795-SAMN01757984-NZ_AQMF-.-Brucella_abortus_F3_01_300.fna
GCF_000365745.1_Bruc_abor_F3_01-0300_V1_genomic,Brucella abortus 94-1313,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 94-1313,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA209267,SAMN02092517,1328354,NZ_ATGR,./rcn/refseq-NZ-1328354-PRJNA209267-SAMN02092517-NZ_ATGR-.-Brucella_abortus_94_1313.fna
GCF_000365745.1_Bruc_abor_F3_01-0300_V1_genomic,Brucella abortus 84-0928,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 84-0928,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA209277,SAMN02092507,1328344,NZ_ATHB,./rcn/refseq-NZ-1328344-PRJNA209277-SAMN02092507-NZ_ATHB-.-Brucella_abortus_84_0928.fna
GCF_000365745.1_Bruc_abor_F3_01-0300_V1_genomic,Brucella abortus bv. 2 str. 86/8/59,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; bv. 2; str. 86/8/59,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02770266,520450,GCF_000740375.1,./rcn/refseq-NZ-520450-PRJNA224116-SAMN02770266-GCF_000740375.1-.-Brucella_abortus_bv._2_str._86_8_59.fna
GCF_006506895.1_ASM650689v1_genomic,Brucella melitensis UK31/99,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK31/99,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839711,1169229,GCF_000370845.1,./rcn/refseq-NZ-1169229-PRJNA224116-SAMN00839711-GCF_000370845.1-.-Brucella_melitensis_UK31_99.fna
GCF_006506895.1_ASM650689v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795947,520466,GCF_000740355.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02795947-GCF_000740355.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_006506895.1_ASM650689v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595290,520466,GCF_000158735.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02595290-GCF_000158735.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_006506895.1_ASM650689v1_genomic,Brucella melitensis F15/06-7,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F15/06-7,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201689,SAMN01798237,1244532,NZ_AQID,./rcn/refseq-NZ-1244532-PRJNA201689-SAMN01798237-NZ_AQID-.-Brucella_melitensis_F15_06_7.fna
GCF_006506895.1_ASM650689v1_genomic,Brucella melitensis F5/07-239A,0.000314862,0.0,396/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F5/07-239A,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201826,SAMN00811212,1160215,NZ_AQNK,./rcn/refseq-NZ-1160215-PRJNA201826-SAMN00811212-NZ_AQNK-.-Brucella_melitensis_F5_07_239A.fna
GCF_002994775.1_ASM299477v1_genomic,Brucella suis bv. 5 str. 513,0.00179282,0.0,378/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; suis; bv. 5; str. 513,Brucella suis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595279,520489,GCF_000157755.1,./rcn/refseq-NZ-520489-PRJNA224116-SAMN02595279-GCF_000157755.1-.-Brucella_suis_bv._5_str._513.fna
GCF_002994775.1_ASM299477v1_genomic,Brucella suis,0.00179282,0.0,378/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; suis,Brucella suis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02780910,29461,GCF_000740235.1,./rcn/refseq-NZ-29461-PRJNA224116-SAMN02780910-GCF_000740235.1-.-Brucella_suis.fna
GCF_002994775.1_ASM299477v1_genomic,Brucella microti CCM 4915,0.0018780000000000001,0.0,377/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; microti; CCM 4915,Brucella microti,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02603148,568815,GCF_000022745.1,./rcn/refseq-NC-568815-PRJNA224116-SAMN02603148-GCF_000022745.1-.-Brucella_microti_CCM_4915.fna
GCF_002994775.1_ASM299477v1_genomic,Brucella sp. 56/94,0.00196351,0.0,376/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; sp. 56/94,Brucella sp. 56/94,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839716,1169234,GCF_000370925.1,./rcn/refseq-NZ-1169234-PRJNA224116-SAMN00839716-GCF_000370925.1-.-Brucella_sp._56_94.fna
GCF_002994775.1_ASM299477v1_genomic,Brucella suis 1330,0.00204936,0.0,375/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; suis; 1330,Brucella suis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02777545,204722,GCF_000742005.1,./rcn/refseq-NZ-204722-PRJNA224116-SAMN02777545-GCF_000742005.1-.-Brucella_suis_1330.fna
GCF_001715385.1_ASM171538v1_genomic,Brucella abortus 82-2330,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 82-2330,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02092505,1328342,GCF_000414015.1,./rcn/refseq-NZ-1328342-PRJNA224116-SAMN02092505-GCF_000414015.1-.-Brucella_abortus_82_2330.fna
GCF_001715385.1_ASM171538v1_genomic,Brucella abortus 89-0363,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 89-0363,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02092511,1328348,GCF_000413975.1,./rcn/refseq-NZ-1328348-PRJNA224116-SAMN02092511-GCF_000413975.1-.-Brucella_abortus_89_0363.fna
GCF_001715385.1_ASM171538v1_genomic,Brucella abortus str. 2308 A,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; str. 2308 A,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA55961,SAMN02472082,641140,NZ_ACOR,./rcn/refseq-NZ-641140-PRJNA55961-SAMN02472082-NZ_ACOR-.-Brucella_abortus_str._2308_A.fna
GCF_001715385.1_ASM171538v1_genomic,Brucella abortus 80-1399,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 80-1399,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA209286,SAMN02092504,1328341,NZ_ATHE,./rcn/refseq-NZ-1328341-PRJNA209286-SAMN02092504-NZ_ATHE-.-Brucella_abortus_80_1399.fna
GCF_001715385.1_ASM171538v1_genomic,Brucella abortus 90-0742,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 90-0742,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA209271,SAMN02092513,1328350,NZ_ATGV,./rcn/refseq-NZ-1328350-PRJNA209271-SAMN02092513-NZ_ATGV-.-Brucella_abortus_90_0742.fna
GCF_000740355.1_ASM74035v1_genomic,Brucella melitensis bv. 3 str. Ether,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595290,520466,GCF_000158735.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02595290-GCF_000158735.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_000740355.1_ASM74035v1_genomic,Brucella melitensis bv. 3 str. Ether,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795947,520466,GCF_000740355.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02795947-GCF_000740355.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_000740355.1_ASM74035v1_genomic,Brucella melitensis F15/06-7,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F15/06-7,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201689,SAMN01798237,1244532,NZ_AQID,./rcn/refseq-NZ-1244532-PRJNA201689-SAMN01798237-NZ_AQID-.-Brucella_melitensis_F15_06_7.fna
GCF_000740355.1_ASM74035v1_genomic,Brucella melitensis R3/07-2,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; R3/07-2,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201828,SAMN00811215,1160218,NZ_AQNM,./rcn/refseq-NZ-1160218-PRJNA201828-SAMN00811215-NZ_AQNM-.-Brucella_melitensis_R3_07_2.fna
GCF_000740355.1_ASM74035v1_genomic,Brucella melitensis UK31/99,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK31/99,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839711,1169229,GCF_000370845.1,./rcn/refseq-NZ-1169229-PRJNA224116-SAMN00839711-GCF_000370845.1-.-Brucella_melitensis_UK31_99.fna
GCF_000371105.1_Bruc_suis_63_198_V1_genomic,Brucella suis 63/198,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; suis; 63/198,Brucella suis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811230,1160227,GCF_000371105.1,./rcn/refseq-NZ-1160227-PRJNA224116-SAMN00811230-GCF_000371105.1-.-Brucella_suis_63_198.fna
GCF_000371105.1_Bruc_suis_63_198_V1_genomic,Brucella suis bv. 4 str. 40,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; suis; bv. 4; str. 40,Brucella suis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595310,520488,GCF_000160275.1,./rcn/refseq-NZ-520488-PRJNA224116-SAMN02595310-GCF_000160275.1-.-Brucella_suis_bv._4_str._40.fna
GCF_000371105.1_Bruc_suis_63_198_V1_genomic,Brucella suis,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; suis,Brucella suis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02777546,29461,GCF_000741995.1,./rcn/refseq-NZ-29461-PRJNA224116-SAMN02777546-GCF_000741995.1-.-Brucella_suis.fna
GCF_000371105.1_Bruc_suis_63_198_V1_genomic,Brucella suis,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; suis,Brucella suis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02787065,29461,GCF_000740435.1,./rcn/refseq-NZ-29461-PRJNA224116-SAMN02787065-GCF_000740435.1-.-Brucella_suis.fna
GCF_000371105.1_Bruc_suis_63_198_V1_genomic,Brucella canis,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; canis,Brucella canis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795942,36855,GCF_000740335.1,./rcn/refseq-NZ-36855-PRJNA224116-SAMN02795942-GCF_000740335.1-.-Brucella_canis.fna
GCF_006507815.1_ASM650781v1_genomic,Brucella melitensis F8/01-155,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F8/01-155,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811213,1160225,GCF_000370685.1,./rcn/refseq-NZ-1160225-PRJNA224116-SAMN00811213-GCF_000370685.1-.-Brucella_melitensis_F8_01_155.fna
GCF_006507815.1_ASM650781v1_genomic,Brucella melitensis 11-1823-3434,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 11-1823-3434,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224797,SAMN02334513,1388740,NZ_AXNC,./rcn/refseq-NZ-1388740-PRJNA224797-SAMN02334513-NZ_AXNC-.-Brucella_melitensis_11_1823_3434.fna
GCF_006507815.1_ASM650781v1_genomic,Brucella melitensis F9/05,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F9/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839730,1169226,GCF_000370705.1,./rcn/refseq-NZ-1169226-PRJNA224116-SAMN00839730-GCF_000370705.1-.-Brucella_melitensis_F9_05.fna
GCF_006507815.1_ASM650781v1_genomic,Brucella melitensis 66/59,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 66/59,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201819,SAMN00811207,1160224,NZ_AQND,./rcn/refseq-NZ-1160224-PRJNA201819-SAMN00811207-NZ_AQND-.-Brucella_melitensis_66_59.fna
GCF_006507815.1_ASM650781v1_genomic,Brucella melitensis 02-5863-1,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 02-5863-1,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02334516,1341686,GCF_000480095.1,./rcn/refseq-NZ-1341686-PRJNA224116-SAMN02334516-GCF_000480095.1-.-Brucella_melitensis_02_5863_1.fna
GCF_900497665.1_09-369-776-1_genomic,Brucella canis HSK A52141,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; canis; HSK A52141,Brucella canis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02603578,1104321,GCF_000238195.1,./rcn/refseq-NC-1104321-PRJNA224116-SAMN02603578-GCF_000238195.1-.-Brucella_canis_HSK_A52141.fna
GCF_900497665.1_09-369-776-1_genomic,Brucella canis 79/122,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; canis; 79/122,Brucella canis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839703,1169222,GCF_000370585.1,./rcn/refseq-NZ-1169222-PRJNA224116-SAMN00839703-GCF_000370585.1-.-Brucella_canis_79_122.fna
GCF_900497665.1_09-369-776-1_genomic,Brucella canis BCB018,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; canis; BCB018,Brucella canis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA199552,SAMN02469336,1210445,NZ_ALOJ,./rcn/refseq-NZ-1210445-PRJNA199552-SAMN02469336-NZ_ALOJ-.-Brucella_canis_BCB018.fna
GCF_900497665.1_09-369-776-1_genomic,Brucella canis 118,0.000314862,0.0,396/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; canis; 118,Brucella canis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA199779,SAMN02469334,1229903,NZ_AMOZ,./rcn/refseq-NZ-1229903-PRJNA199779-SAMN02469334-NZ_AMOZ-.-Brucella_canis_118.fna
GCF_900497665.1_09-369-776-1_genomic,Brucella canis ATCC 23365,0.0005541519999999999,0.0,393/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; canis; ATCC 23365,Brucella canis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02604295,483179,GCF_000018525.1,./rcn/refseq-NC-483179-PRJNA224116-SAMN02604295-GCF_000018525.1-.-Brucella_canis_ATCC_23365.fna
GCF_000370245.1_Bruc_abor_80_28_V1_genomic,Brucella abortus 78/14,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 78/14,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839723,1169213,GCF_000370185.1,./rcn/refseq-NZ-1169213-PRJNA224116-SAMN00839723-GCF_000370185.1-.-Brucella_abortus_78_14.fna
